Five-Year Age Groups Code	Race Code	Hispanic Origin Code	State Code	Gender	UCD - ICD-10 113 Cause List	UCD - ICD-10 113 Cause List Code	Deaths	Population
50-54	2054-5	2186-2	37	F	Cerebrovascular diseases (I60-I69)	GR113-070	31	81822
50-54	2054-5	2186-2	42	F	Cerebrovascular diseases (I60-I69)	GR113-070	11	49309
50-54	2054-5	2186-2	45	F	Cerebrovascular diseases (I60-I69)	GR113-070	16	49474
50-54	2054-5	2186-2	48	F	Cerebrovascular diseases (I60-I69)	GR113-070	41	115213
50-54	2054-5	2186-2	51	F	Cerebrovascular diseases (I60-I69)	GR113-070	16	63392
50-54	2106-3	2135-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	53	386476
50-54	2106-3	2135-2	36	F	Cerebrovascular diseases (I60-I69)	GR113-070	11	88680
50-54	2106-3	2135-2	48	F	Cerebrovascular diseases (I60-I69)	GR113-070	46	271241
50-54	2106-3	2186-2	1	F	Cerebrovascular diseases (I60-I69)	GR113-070	24	121294
50-54	2106-3	2186-2	4	F	Cerebrovascular diseases (I60-I69)	GR113-070	16	139101
50-54	2106-3	2186-2	5	F	Cerebrovascular diseases (I60-I69)	GR113-070	18	79937
50-54	2106-3	2186-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	58	594298
50-54	2106-3	2186-2	8	F	Cerebrovascular diseases (I60-I69)	GR113-070	12	141002
50-54	2106-3	2186-2	12	F	Cerebrovascular diseases (I60-I69)	GR113-070	60	426996
50-54	2106-3	2186-2	13	F	Cerebrovascular diseases (I60-I69)	GR113-070	34	212741
50-54	2106-3	2186-2	17	F	Cerebrovascular diseases (I60-I69)	GR113-070	36	314617
50-54	2106-3	2186-2	18	F	Cerebrovascular diseases (I60-I69)	GR113-070	28	199059
50-54	2106-3	2186-2	19	F	Cerebrovascular diseases (I60-I69)	GR113-070	11	98438
50-54	2106-3	2186-2	20	F	Cerebrovascular diseases (I60-I69)	GR113-070	16	81208
50-54	2106-3	2186-2	21	F	Cerebrovascular diseases (I60-I69)	GR113-070	15	143465
50-54	2106-3	2186-2	22	F	Cerebrovascular diseases (I60-I69)	GR113-070	20	102634
50-54	2106-3	2186-2	24	F	Cerebrovascular diseases (I60-I69)	GR113-070	15	130801
50-54	2106-3	2186-2	25	F	Cerebrovascular diseases (I60-I69)	GR113-070	19	209055
50-54	2106-3	2186-2	26	F	Cerebrovascular diseases (I60-I69)	GR113-070	37	295501
50-54	2106-3	2186-2	27	F	Cerebrovascular diseases (I60-I69)	GR113-070	11	176154
50-54	2106-3	2186-2	28	F	Cerebrovascular diseases (I60-I69)	GR113-070	15	62113
50-54	2106-3	2186-2	29	F	Cerebrovascular diseases (I60-I69)	GR113-070	28	183675
50-54	2106-3	2186-2	34	F	Cerebrovascular diseases (I60-I69)	GR113-070	12	216439
50-54	2106-3	2186-2	36	F	Cerebrovascular diseases (I60-I69)	GR113-070	26	431649
50-54	2106-3	2186-2	37	F	Cerebrovascular diseases (I60-I69)	GR113-070	38	247573
50-54	2106-3	2186-2	39	F	Cerebrovascular diseases (I60-I69)	GR113-070	43	353117
50-54	2106-3	2186-2	40	F	Cerebrovascular diseases (I60-I69)	GR113-070	17	97922
50-54	2106-3	2186-2	41	F	Cerebrovascular diseases (I60-I69)	GR113-070	16	111214
50-54	2106-3	2186-2	42	F	Cerebrovascular diseases (I60-I69)	GR113-070	37	388815
50-54	2106-3	2186-2	45	F	Cerebrovascular diseases (I60-I69)	GR113-070	21	117407
50-54	2106-3	2186-2	47	F	Cerebrovascular diseases (I60-I69)	GR113-070	25	187610
50-54	2106-3	2186-2	48	F	Cerebrovascular diseases (I60-I69)	GR113-070	52	448707
50-54	2106-3	2186-2	51	F	Cerebrovascular diseases (I60-I69)	GR113-070	18	206514
50-54	2106-3	2186-2	53	F	Cerebrovascular diseases (I60-I69)	GR113-070	20	190595
50-54	2106-3	2186-2	55	F	Cerebrovascular diseases (I60-I69)	GR113-070	16	189473
55-59	A-PI	2186-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	35	212494
55-59	A-PI	2186-2	15	F	Cerebrovascular diseases (I60-I69)	GR113-070	10	30940
55-59	2054-5	2186-2	1	F	Cerebrovascular diseases (I60-I69)	GR113-070	25	47187
55-59	2054-5	2186-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	31	84459
55-59	2054-5	2186-2	12	F	Cerebrovascular diseases (I60-I69)	GR113-070	42	103311
55-59	2054-5	2186-2	13	F	Cerebrovascular diseases (I60-I69)	GR113-070	45	105372
55-59	2054-5	2186-2	17	F	Cerebrovascular diseases (I60-I69)	GR113-070	25	66821
55-59	2054-5	2186-2	22	F	Cerebrovascular diseases (I60-I69)	GR113-070	23	51188
55-59	2054-5	2186-2	24	F	Cerebrovascular diseases (I60-I69)	GR113-070	16	67778
55-59	2054-5	2186-2	26	F	Cerebrovascular diseases (I60-I69)	GR113-070	23	48729
55-59	2054-5	2186-2	28	F	Cerebrovascular diseases (I60-I69)	GR113-070	23	38634
55-59	2054-5	2186-2	29	F	Cerebrovascular diseases (I60-I69)	GR113-070	11	24587
55-59	2054-5	2186-2	34	F	Cerebrovascular diseases (I60-I69)	GR113-070	10	43218
55-59	2054-5	2186-2	36	F	Cerebrovascular diseases (I60-I69)	GR113-070	29	109788
55-59	2054-5	2186-2	37	F	Cerebrovascular diseases (I60-I69)	GR113-070	28	78102
55-59	2054-5	2186-2	39	F	Cerebrovascular diseases (I60-I69)	GR113-070	13	50999
55-59	2054-5	2186-2	42	F	Cerebrovascular diseases (I60-I69)	GR113-070	11	48040
55-59	2054-5	2186-2	45	F	Cerebrovascular diseases (I60-I69)	GR113-070	23	48403
55-59	2054-5	2186-2	47	F	Cerebrovascular diseases (I60-I69)	GR113-070	22	39100
55-59	2054-5	2186-2	48	F	Cerebrovascular diseases (I60-I69)	GR113-070	63	106354
55-59	2054-5	2186-2	51	F	Cerebrovascular diseases (I60-I69)	GR113-070	22	59629
55-59	2106-3	2135-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	52	322413
55-59	2106-3	2135-2	12	F	Cerebrovascular diseases (I60-I69)	GR113-070	15	132861
55-59	2106-3	2135-2	36	F	Cerebrovascular diseases (I60-I69)	GR113-070	12	75839
55-59	2106-3	2135-2	48	F	Cerebrovascular diseases (I60-I69)	GR113-070	44	228022
55-59	2106-3	2186-2	1	F	Cerebrovascular diseases (I60-I69)	GR113-070	38	122224
55-59	2106-3	2186-2	4	F	Cerebrovascular diseases (I60-I69)	GR113-070	20	151492
55-59	2106-3	2186-2	5	F	Cerebrovascular diseases (I60-I69)	GR113-070	19	79845
55-59	2106-3	2186-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	94	622312
55-59	2106-3	2186-2	8	F	Cerebrovascular diseases (I60-I69)	GR113-070	15	147587
55-59	2106-3	2186-2	12	F	Cerebrovascular diseases (I60-I69)	GR113-070	83	456383
55-59	2106-3	2186-2	13	F	Cerebrovascular diseases (I60-I69)	GR113-070	56	207243
55-59	2106-3	2186-2	17	F	Cerebrovascular diseases (I60-I69)	GR113-070	40	322487
55-59	2106-3	2186-2	18	F	Cerebrovascular diseases (I60-I69)	GR113-070	33	200867
55-59	2106-3	2186-2	19	F	Cerebrovascular diseases (I60-I69)	GR113-070	17	102641
55-59	2106-3	2186-2	20	F	Cerebrovascular diseases (I60-I69)	GR113-070	20	85546
55-59	2106-3	2186-2	21	F	Cerebrovascular diseases (I60-I69)	GR113-070	37	143181
55-59	2106-3	2186-2	22	F	Cerebrovascular diseases (I60-I69)	GR113-070	18	105060
55-59	2106-3	2186-2	24	F	Cerebrovascular diseases (I60-I69)	GR113-070	24	129861
55-59	2106-3	2186-2	25	F	Cerebrovascular diseases (I60-I69)	GR113-070	25	207527
55-59	2106-3	2186-2	26	F	Cerebrovascular diseases (I60-I69)	GR113-070	61	307985
55-59	2106-3	2186-2	27	F	Cerebrovascular diseases (I60-I69)	GR113-070	23	178634
55-59	2106-3	2186-2	28	F	Cerebrovascular diseases (I60-I69)	GR113-070	16	62947
55-59	2106-3	2186-2	29	F	Cerebrovascular diseases (I60-I69)	GR113-070	26	187147
55-59	2106-3	2186-2	31	F	Cerebrovascular diseases (I60-I69)	GR113-070	14	56655
55-59	2106-3	2186-2	34	F	Cerebrovascular diseases (I60-I69)	GR113-070	21	217548
55-59	2106-3	2186-2	36	F	Cerebrovascular diseases (I60-I69)	GR113-070	46	440568
55-59	2106-3	2186-2	37	F	Cerebrovascular diseases (I60-I69)	GR113-070	40	247787
55-59	2106-3	2186-2	39	F	Cerebrovascular diseases (I60-I69)	GR113-070	77	369703
55-59	2106-3	2186-2	40	F	Cerebrovascular diseases (I60-I69)	GR113-070	34	103223
55-59	2106-3	2186-2	41	F	Cerebrovascular diseases (I60-I69)	GR113-070	18	123425
55-59	2106-3	2186-2	42	F	Cerebrovascular diseases (I60-I69)	GR113-070	60	409420
55-59	2106-3	2186-2	45	F	Cerebrovascular diseases (I60-I69)	GR113-070	27	119395
55-59	2106-3	2186-2	47	F	Cerebrovascular diseases (I60-I69)	GR113-070	50	187047
55-59	2106-3	2186-2	48	F	Cerebrovascular diseases (I60-I69)	GR113-070	93	462866
55-59	2106-3	2186-2	51	F	Cerebrovascular diseases (I60-I69)	GR113-070	28	203306
55-59	2106-3	2186-2	53	F	Cerebrovascular diseases (I60-I69)	GR113-070	33	199951
55-59	2106-3	2186-2	54	F	Cerebrovascular diseases (I60-I69)	GR113-070	19	66827
55-59	2106-3	2186-2	55	F	Cerebrovascular diseases (I60-I69)	GR113-070	28	191697
60-64	A-PI	2186-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	39	187866
60-64	A-PI	2186-2	15	F	Cerebrovascular diseases (I60-I69)	GR113-070	13	28653
60-64	A-PI	2186-2	48	F	Cerebrovascular diseases (I60-I69)	GR113-070	12	31872
60-64	2054-5	2186-2	1	F	Cerebrovascular diseases (I60-I69)	GR113-070	32	40422
60-64	2054-5	2186-2	5	F	Cerebrovascular diseases (I60-I69)	GR113-070	11	13438
60-64	2054-5	2186-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	44	68004
60-64	2054-5	2186-2	12	F	Cerebrovascular diseases (I60-I69)	GR113-070	51	84544
60-64	2054-5	2186-2	13	F	Cerebrovascular diseases (I60-I69)	GR113-070	46	87377
60-64	2054-5	2186-2	17	F	Cerebrovascular diseases (I60-I69)	GR113-070	43	55530
60-64	2054-5	2186-2	18	F	Cerebrovascular diseases (I60-I69)	GR113-070	11	16473
60-64	2054-5	2186-2	22	F	Cerebrovascular diseases (I60-I69)	GR113-070	37	44028
60-64	2054-5	2186-2	24	F	Cerebrovascular diseases (I60-I69)	GR113-070	19	55600
60-64	2054-5	2186-2	26	F	Cerebrovascular diseases (I60-I69)	GR113-070	32	42657
60-64	2054-5	2186-2	28	F	Cerebrovascular diseases (I60-I69)	GR113-070	32	32350
60-64	2054-5	2186-2	29	F	Cerebrovascular diseases (I60-I69)	GR113-070	14	20027
60-64	2054-5	2186-2	34	F	Cerebrovascular diseases (I60-I69)	GR113-070	25	34224
60-64	2054-5	2186-2	36	F	Cerebrovascular diseases (I60-I69)	GR113-070	27	88079
60-64	2054-5	2186-2	37	F	Cerebrovascular diseases (I60-I69)	GR113-070	40	68618
60-64	2054-5	2186-2	39	F	Cerebrovascular diseases (I60-I69)	GR113-070	30	41941
60-64	2054-5	2186-2	40	F	Cerebrovascular diseases (I60-I69)	GR113-070	10	7824
60-64	2054-5	2186-2	42	F	Cerebrovascular diseases (I60-I69)	GR113-070	22	39410
60-64	2054-5	2186-2	45	F	Cerebrovascular diseases (I60-I69)	GR113-070	34	43685
60-64	2054-5	2186-2	47	F	Cerebrovascular diseases (I60-I69)	GR113-070	38	32787
60-64	2054-5	2186-2	48	F	Cerebrovascular diseases (I60-I69)	GR113-070	57	85511
60-64	2054-5	2186-2	51	F	Cerebrovascular diseases (I60-I69)	GR113-070	23	48652
60-64	2106-3	2135-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	72	247360
60-64	2106-3	2135-2	8	F	Cerebrovascular diseases (I60-I69)	GR113-070	13	17418
60-64	2106-3	2135-2	12	F	Cerebrovascular diseases (I60-I69)	GR113-070	16	110669
60-64	2106-3	2135-2	17	F	Cerebrovascular diseases (I60-I69)	GR113-070	10	30092
60-64	2106-3	2135-2	34	F	Cerebrovascular diseases (I60-I69)	GR113-070	10	29559
60-64	2106-3	2135-2	48	F	Cerebrovascular diseases (I60-I69)	GR113-070	57	179587
60-64	2106-3	2186-2	1	F	Cerebrovascular diseases (I60-I69)	GR113-070	48	113494
60-64	2106-3	2186-2	4	F	Cerebrovascular diseases (I60-I69)	GR113-070	43	151758
60-64	2106-3	2186-2	5	F	Cerebrovascular diseases (I60-I69)	GR113-070	28	75923
60-64	2106-3	2186-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	118	579851
60-64	2106-3	2186-2	8	F	Cerebrovascular diseases (I60-I69)	GR113-070	25	135115
60-64	2106-3	2186-2	9	F	Cerebrovascular diseases (I60-I69)	GR113-070	13	94658
60-64	2106-3	2186-2	12	F	Cerebrovascular diseases (I60-I69)	GR113-070	127	453301
60-64	2106-3	2186-2	13	F	Cerebrovascular diseases (I60-I69)	GR113-070	53	189030
60-64	2106-3	2186-2	17	F	Cerebrovascular diseases (I60-I69)	GR113-070	73	285839
60-64	2106-3	2186-2	18	F	Cerebrovascular diseases (I60-I69)	GR113-070	59	180946
60-64	2106-3	2186-2	19	F	Cerebrovascular diseases (I60-I69)	GR113-070	18	93818
60-64	2106-3	2186-2	20	F	Cerebrovascular diseases (I60-I69)	GR113-070	24	77715
60-64	2106-3	2186-2	21	F	Cerebrovascular diseases (I60-I69)	GR113-070	62	130302
60-64	2106-3	2186-2	22	F	Cerebrovascular diseases (I60-I69)	GR113-070	29	95069
60-64	2106-3	2186-2	24	F	Cerebrovascular diseases (I60-I69)	GR113-070	28	114710
60-64	2106-3	2186-2	25	F	Cerebrovascular diseases (I60-I69)	GR113-070	23	184486
60-64	2106-3	2186-2	26	F	Cerebrovascular diseases (I60-I69)	GR113-070	68	277813
60-64	2106-3	2186-2	27	F	Cerebrovascular diseases (I60-I69)	GR113-070	29	156560
60-64	2106-3	2186-2	28	F	Cerebrovascular diseases (I60-I69)	GR113-070	24	59164
60-64	2106-3	2186-2	29	F	Cerebrovascular diseases (I60-I69)	GR113-070	57	168665
60-64	2106-3	2186-2	31	F	Cerebrovascular diseases (I60-I69)	GR113-070	12	52251
60-64	2106-3	2186-2	32	F	Cerebrovascular diseases (I60-I69)	GR113-070	19	57646
60-64	2106-3	2186-2	34	F	Cerebrovascular diseases (I60-I69)	GR113-070	39	188526
60-64	2106-3	2186-2	36	F	Cerebrovascular diseases (I60-I69)	GR113-070	74	397997
60-64	2106-3	2186-2	37	F	Cerebrovascular diseases (I60-I69)	GR113-070	69	232561
60-64	2106-3	2186-2	39	F	Cerebrovascular diseases (I60-I69)	GR113-070	90	331423
60-64	2106-3	2186-2	40	F	Cerebrovascular diseases (I60-I69)	GR113-070	35	94721
60-64	2106-3	2186-2	41	F	Cerebrovascular diseases (I60-I69)	GR113-070	34	126167
60-64	2106-3	2186-2	42	F	Cerebrovascular diseases (I60-I69)	GR113-070	82	371224
60-64	2106-3	2186-2	45	F	Cerebrovascular diseases (I60-I69)	GR113-070	31	117722
60-64	2106-3	2186-2	47	F	Cerebrovascular diseases (I60-I69)	GR113-070	62	173874
60-64	2106-3	2186-2	48	F	Cerebrovascular diseases (I60-I69)	GR113-070	132	419803
60-64	2106-3	2186-2	49	F	Cerebrovascular diseases (I60-I69)	GR113-070	13	59814
60-64	2106-3	2186-2	51	F	Cerebrovascular diseases (I60-I69)	GR113-070	49	182109
60-64	2106-3	2186-2	53	F	Cerebrovascular diseases (I60-I69)	GR113-070	39	190760
60-64	2106-3	2186-2	54	F	Cerebrovascular diseases (I60-I69)	GR113-070	19	64517
60-64	2106-3	2186-2	55	F	Cerebrovascular diseases (I60-I69)	GR113-070	35	171006
65-69	A-PI	2186-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	54	154215
65-69	A-PI	2186-2	15	F	Cerebrovascular diseases (I60-I69)	GR113-070	13	25884
65-69	A-PI	2186-2	48	F	Cerebrovascular diseases (I60-I69)	GR113-070	10	25324
65-69	2054-5	2186-2	1	F	Cerebrovascular diseases (I60-I69)	GR113-070	45	29952
65-69	2054-5	2186-2	5	F	Cerebrovascular diseases (I60-I69)	GR113-070	13	9467
65-69	2054-5	2186-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	34	53936
65-69	2054-5	2186-2	12	F	Cerebrovascular diseases (I60-I69)	GR113-070	61	65613
65-69	2054-5	2186-2	13	F	Cerebrovascular diseases (I60-I69)	GR113-070	61	66378
65-69	2054-5	2186-2	17	F	Cerebrovascular diseases (I60-I69)	GR113-070	47	43160
65-69	2054-5	2186-2	18	F	Cerebrovascular diseases (I60-I69)	GR113-070	11	11814
65-69	2054-5	2186-2	22	F	Cerebrovascular diseases (I60-I69)	GR113-070	33	32802
65-69	2054-5	2186-2	24	F	Cerebrovascular diseases (I60-I69)	GR113-070	30	44265
65-69	2054-5	2186-2	26	F	Cerebrovascular diseases (I60-I69)	GR113-070	36	33998
65-69	2054-5	2186-2	28	F	Cerebrovascular diseases (I60-I69)	GR113-070	23	23337
65-69	2054-5	2186-2	29	F	Cerebrovascular diseases (I60-I69)	GR113-070	18	15250
65-69	2054-5	2186-2	34	F	Cerebrovascular diseases (I60-I69)	GR113-070	11	27630
65-69	2054-5	2186-2	36	F	Cerebrovascular diseases (I60-I69)	GR113-070	30	71231
65-69	2054-5	2186-2	37	F	Cerebrovascular diseases (I60-I69)	GR113-070	59	53161
65-69	2054-5	2186-2	39	F	Cerebrovascular diseases (I60-I69)	GR113-070	38	32455
65-69	2054-5	2186-2	42	F	Cerebrovascular diseases (I60-I69)	GR113-070	22	31012
65-69	2054-5	2186-2	45	F	Cerebrovascular diseases (I60-I69)	GR113-070	40	34389
65-69	2054-5	2186-2	47	F	Cerebrovascular diseases (I60-I69)	GR113-070	23	23586
65-69	2054-5	2186-2	48	F	Cerebrovascular diseases (I60-I69)	GR113-070	66	61963
65-69	2054-5	2186-2	51	F	Cerebrovascular diseases (I60-I69)	GR113-070	27	36918
65-69	2106-3	2135-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	101	181204
65-69	2106-3	2135-2	12	F	Cerebrovascular diseases (I60-I69)	GR113-070	32	93660
65-69	2106-3	2135-2	36	F	Cerebrovascular diseases (I60-I69)	GR113-070	19	49048
65-69	2106-3	2135-2	48	F	Cerebrovascular diseases (I60-I69)	GR113-070	65	138008
65-69	2106-3	2186-2	1	F	Cerebrovascular diseases (I60-I69)	GR113-070	61	105408
65-69	2106-3	2186-2	4	F	Cerebrovascular diseases (I60-I69)	GR113-070	49	152110
65-69	2106-3	2186-2	5	F	Cerebrovascular diseases (I60-I69)	GR113-070	47	70912
65-69	2106-3	2186-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	202	518965
65-69	2106-3	2186-2	8	F	Cerebrovascular diseases (I60-I69)	GR113-070	45	112532
65-69	2106-3	2186-2	9	F	Cerebrovascular diseases (I60-I69)	GR113-070	27	79872
65-69	2106-3	2186-2	12	F	Cerebrovascular diseases (I60-I69)	GR113-070	178	466206
65-69	2106-3	2186-2	13	F	Cerebrovascular diseases (I60-I69)	GR113-070	84	173843
65-69	2106-3	2186-2	16	F	Cerebrovascular diseases (I60-I69)	GR113-070	12	39826
65-69	2106-3	2186-2	17	F	Cerebrovascular diseases (I60-I69)	GR113-070	107	238897
65-69	2106-3	2186-2	18	F	Cerebrovascular diseases (I60-I69)	GR113-070	74	153373
65-69	2106-3	2186-2	19	F	Cerebrovascular diseases (I60-I69)	GR113-070	35	77531
65-69	2106-3	2186-2	20	F	Cerebrovascular diseases (I60-I69)	GR113-070	30	63139
65-69	2106-3	2186-2	21	F	Cerebrovascular diseases (I60-I69)	GR113-070	66	113074
65-69	2106-3	2186-2	22	F	Cerebrovascular diseases (I60-I69)	GR113-070	46	82049
65-69	2106-3	2186-2	23	F	Cerebrovascular diseases (I60-I69)	GR113-070	16	43177
65-69	2106-3	2186-2	24	F	Cerebrovascular diseases (I60-I69)	GR113-070	44	98272
65-69	2106-3	2186-2	25	F	Cerebrovascular diseases (I60-I69)	GR113-070	40	158689
65-69	2106-3	2186-2	26	F	Cerebrovascular diseases (I60-I69)	GR113-070	104	231051
65-69	2106-3	2186-2	27	F	Cerebrovascular diseases (I60-I69)	GR113-070	39	126669
65-69	2106-3	2186-2	28	F	Cerebrovascular diseases (I60-I69)	GR113-070	33	54395
65-69	2106-3	2186-2	29	F	Cerebrovascular diseases (I60-I69)	GR113-070	70	144484
65-69	2106-3	2186-2	32	F	Cerebrovascular diseases (I60-I69)	GR113-070	34	55063
65-69	2106-3	2186-2	33	F	Cerebrovascular diseases (I60-I69)	GR113-070	17	38289
65-69	2106-3	2186-2	34	F	Cerebrovascular diseases (I60-I69)	GR113-070	59	163424
65-69	2106-3	2186-2	36	F	Cerebrovascular diseases (I60-I69)	GR113-070	113	348366
65-69	2106-3	2186-2	37	F	Cerebrovascular diseases (I60-I69)	GR113-070	115	214625
65-69	2106-3	2186-2	39	F	Cerebrovascular diseases (I60-I69)	GR113-070	154	282954
65-69	2106-3	2186-2	40	F	Cerebrovascular diseases (I60-I69)	GR113-070	47	82713
65-69	2106-3	2186-2	41	F	Cerebrovascular diseases (I60-I69)	GR113-070	45	110352
65-69	2106-3	2186-2	42	F	Cerebrovascular diseases (I60-I69)	GR113-070	127	317542
65-69	2106-3	2186-2	44	F	Cerebrovascular diseases (I60-I69)	GR113-070	16	25498
65-69	2106-3	2186-2	45	F	Cerebrovascular diseases (I60-I69)	GR113-070	46	112148
65-69	2106-3	2186-2	47	F	Cerebrovascular diseases (I60-I69)	GR113-070	90	157720
65-69	2106-3	2186-2	48	F	Cerebrovascular diseases (I60-I69)	GR113-070	161	363583
65-69	2106-3	2186-2	49	F	Cerebrovascular diseases (I60-I69)	GR113-070	17	48892
65-69	2106-3	2186-2	50	F	Cerebrovascular diseases (I60-I69)	GR113-070	10	19046
65-69	2106-3	2186-2	51	F	Cerebrovascular diseases (I60-I69)	GR113-070	60	163079
65-69	2106-3	2186-2	53	F	Cerebrovascular diseases (I60-I69)	GR113-070	56	162938
65-69	2106-3	2186-2	54	F	Cerebrovascular diseases (I60-I69)	GR113-070	47	57265
65-69	2106-3	2186-2	55	F	Cerebrovascular diseases (I60-I69)	GR113-070	59	140508
70-74	A-PI	2186-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	84	104145
70-74	A-PI	2186-2	15	F	Cerebrovascular diseases (I60-I69)	GR113-070	21	19741
70-74	A-PI	2186-2	48	F	Cerebrovascular diseases (I60-I69)	GR113-070	13	16564
70-74	A-PI	2186-2	53	F	Cerebrovascular diseases (I60-I69)	GR113-070	11	9695
70-74	2054-5	2186-2	1	F	Cerebrovascular diseases (I60-I69)	GR113-070	37	19260
70-74	2054-5	2186-2	5	F	Cerebrovascular diseases (I60-I69)	GR113-070	15	5965
70-74	2054-5	2186-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	48	38031
70-74	2054-5	2186-2	12	F	Cerebrovascular diseases (I60-I69)	GR113-070	76	45456
70-74	2054-5	2186-2	13	F	Cerebrovascular diseases (I60-I69)	GR113-070	72	42309
70-74	2054-5	2186-2	17	F	Cerebrovascular diseases (I60-I69)	GR113-070	49	30528
70-74	2054-5	2186-2	22	F	Cerebrovascular diseases (I60-I69)	GR113-070	43	21739
70-74	2054-5	2186-2	24	F	Cerebrovascular diseases (I60-I69)	GR113-070	34	29339
70-74	2054-5	2186-2	26	F	Cerebrovascular diseases (I60-I69)	GR113-070	34	22027
70-74	2054-5	2186-2	28	F	Cerebrovascular diseases (I60-I69)	GR113-070	38	15282
70-74	2054-5	2186-2	29	F	Cerebrovascular diseases (I60-I69)	GR113-070	20	10483
70-74	2054-5	2186-2	34	F	Cerebrovascular diseases (I60-I69)	GR113-070	30	20166
70-74	2054-5	2186-2	36	F	Cerebrovascular diseases (I60-I69)	GR113-070	39	54767
70-74	2054-5	2186-2	37	F	Cerebrovascular diseases (I60-I69)	GR113-070	49	35265
70-74	2054-5	2186-2	39	F	Cerebrovascular diseases (I60-I69)	GR113-070	32	22039
70-74	2054-5	2186-2	40	F	Cerebrovascular diseases (I60-I69)	GR113-070	16	3861
70-74	2054-5	2186-2	42	F	Cerebrovascular diseases (I60-I69)	GR113-070	30	21768
70-74	2054-5	2186-2	45	F	Cerebrovascular diseases (I60-I69)	GR113-070	36	22952
70-74	2054-5	2186-2	47	F	Cerebrovascular diseases (I60-I69)	GR113-070	25	14982
70-74	2054-5	2186-2	48	F	Cerebrovascular diseases (I60-I69)	GR113-070	71	40793
70-74	2054-5	2186-2	51	F	Cerebrovascular diseases (I60-I69)	GR113-070	26	25388
70-74	2054-5	2186-2	55	F	Cerebrovascular diseases (I60-I69)	GR113-070	10	3792
70-74	2106-3	2135-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	106	127302
70-74	2106-3	2135-2	8	F	Cerebrovascular diseases (I60-I69)	GR113-070	10	8910
70-74	2106-3	2135-2	12	F	Cerebrovascular diseases (I60-I69)	GR113-070	48	73459
70-74	2106-3	2135-2	36	F	Cerebrovascular diseases (I60-I69)	GR113-070	18	35629
70-74	2106-3	2135-2	48	F	Cerebrovascular diseases (I60-I69)	GR113-070	100	93865
70-74	2106-3	2186-2	1	F	Cerebrovascular diseases (I60-I69)	GR113-070	100	81646
70-74	2106-3	2186-2	4	F	Cerebrovascular diseases (I60-I69)	GR113-070	92	121948
70-74	2106-3	2186-2	5	F	Cerebrovascular diseases (I60-I69)	GR113-070	80	56362
70-74	2106-3	2186-2	6	F	Cerebrovascular diseases (I60-I69)	GR113-070	291	383312
70-74	2106-3	2186-2	8	F	Cerebrovascular diseases (I60-I69)	GR113-070	56	75930
70-74	2106-3	2186-2	9	F	Cerebrovascular diseases (I60-I69)	GR113-070	33	59555
70-74	2106-3	2186-2	10	F	Cerebrovascular diseases (I60-I69)	GR113-070	17	17401
70-74	2106-3	2186-2	12	F	Cerebrovascular diseases (I60-I69)	GR113-070	253	383667
70-74	2106-3	2186-2	13	F	Cerebrovascular diseases (I60-I69)	GR113-070	138	127733
70-74	2106-3	2186-2	16	F	Cerebrovascular diseases (I60-I69)	GR113-070	22	29687
70-74	2106-3	2186-2	17	F	Cerebrovascular diseases (I60-I69)	GR113-070	152	177028
70-74	2106-3	2186-2	18	F	Cerebrovascular diseases (I60-I69)	GR113-070	107	112404
70-74	2106-3	2186-2	19	F	Cerebrovascular diseases (I60-I69)	GR113-070	54	57495
70-74	2106-3	2186-2	20	F	Cerebrovascular diseases (I60-I69)	GR113-070	38	46588
70-74	2106-3	2186-2	21	F	Cerebrovascular diseases (I60-I69)	GR113-070	88	82665
70-74	2106-3	2186-2	22	F	Cerebrovascular diseases (I60-I69)	GR113-070	64	61675
70-74	2106-3	2186-2	23	F	Cerebrovascular diseases (I60-I69)	GR113-070	22	30869
